답변,지능
중금 치면서 연주하고 어떤 소리가 나는지 듣는게 좋아,음악
소금 치면서 연주하고 어떤 소리가 나는지 듣는게 좋아,음악
피리 치면서 연주하고 어떤 소리가 나는지 듣는게 좋아,음악
초적 치면서 연주하고 어떤 소리가 나는지 듣는게 좋아,음악
소관자 치면서 연주하고 어떤 소리가 나는지 듣는게 좋아,음악
소 치면서 연주하고 어떤 소리가 나는지 듣는게 좋아,음악
생황 치면서 연주하고 어떤 소리가 나는지 듣는게 좋아,음악
당적 치면서 연주하고 어떤 소리가 나는지 듣는게 좋아,음악
퉁소 치면서 연주하고 어떤 소리가 나는지 듣는게 좋아,음악
단소 치면서 연주하고 어떤 소리가 나는지 듣는게 좋아,음악
태평소 치면서 연주하고 어떤 소리가 나는지 듣는게 좋아,음악
나발 치면서 연주하고 어떤 소리가 나는지 듣는게 좋아,음악
나각 치면서 연주하고 어떤 소리가 나는지 듣는게 좋아,음악
거문고 치면서 연주하고 어떤 소리가 나는지 듣는게 좋아,음악
가야금 치면서 연주하고 어떤 소리가 나는지 듣는게 좋아,음악
대쟁 치면서 연주하고 어떤 소리가 나는지 듣는게 좋아,음악
아쟁 치면서 연주하고 어떤 소리가 나는지 듣는게 좋아,음악
비파 치면서 연주하고 어떤 소리가 나는지 듣는게 좋아,음악
월금 치면서 연주하고 어떤 소리가 나는지 듣는게 좋아,음악
공후 치면서 연주하고 어떤 소리가 나는지 듣는게 좋아,음악
해금 치면서 연주하고 어떤 소리가 나는지 듣는게 좋아,음악
양금 치면서 연주하고 어떤 소리가 나는지 듣는게 좋아,음악
여러 악기로 연주하면서 음악을 배우는게 좋아,음악
여러 심벌즈로 연주하면서 음악을 배우는게 좋아,음악
여러 탐탐로 연주하면서 음악을 배우는게 좋아,음악
여러 캐스터네츠로 연주하면서 음악을 배우는게 좋아,음악
여러 트라이앵글로 연주하면서 음악을 배우는게 좋아,음악
여러 종로 연주하면서 음악을 배우는게 좋아,음악
여러 벨로 연주하면서 음악을 배우는게 좋아,음악
여러 마라카스로 연주하면서 음악을 배우는게 좋아,음악
여러 실로폰로 연주하면서 음악을 배우는게 좋아,음악
여러 철금로 연주하면서 음악을 배우는게 좋아,음악
여러 첼레스타로 연주하면서 음악을 배우는게 좋아,음악
여러 북로 연주하면서 음악을 배우는게 좋아,음악
여러 큰북로 연주하면서 음악을 배우는게 좋아,음악
여러 작은북로 연주하면서 음악을 배우는게 좋아,음악
여러 팀파니로 연주하면서 음악을 배우는게 좋아,음악
여러 탬버린로 연주하면서 음악을 배우는게 좋아,음악
여러 봉고로 연주하면서 음악을 배우는게 좋아,음악
여러 콩가로 연주하면서 음악을 배우는게 좋아,음악
여러 톰톰로 연주하면서 음악을 배우는게 좋아,음악
여러 바이올린로 연주하면서 음악을 배우는게 좋아,음악
여러 첼로로 연주하면서 음악을 배우는게 좋아,음악
여러 비올라로 연주하면서 음악을 배우는게 좋아,음악
여러 비올로 연주하면서 음악을 배우는게 좋아,음악
여러 콘트라베이스로 연주하면서 음악을 배우는게 좋아,음악
여러 류트로 연주하면서 음악을 배우는게 좋아,음악
여러 만돌린로 연주하면서 음악을 배우는게 좋아,음악
여러 밴조로 연주하면서 음악을 배우는게 좋아,음악
여러 우클렐레로 연주하면서 음악을 배우는게 좋아,음악
여러 치터로 연주하면서 음악을 배우는게 좋아,음악
여러 발랄라이카로 연주하면서 음악을 배우는게 좋아,음악
여러 키타라로 연주하면서 음악을 배우는게 좋아,음악
여러 리라로 연주하면서 음악을 배우는게 좋아,음악
여러 기타로 연주하면서 음악을 배우는게 좋아,음악
여러 클라비코드로 연주하면서 음악을 배우는게 좋아,음악
여러 하프로 연주하면서 음악을 배우는게 좋아,음악
여러 쳄발로로 연주하면서 음악을 배우는게 좋아,음악
여러 피아노로 연주하면서 음악을 배우는게 좋아,음악
여러 플루트로 연주하면서 음악을 배우는게 좋아,음악
여러 피콜로로 연주하면서 음악을 배우는게 좋아,음악
여러 오보에로 연주하면서 음악을 배우는게 좋아,음악
여러 호른로 연주하면서 음악을 배우는게 좋아,음악
여러 파곳로 연주하면서 음악을 배우는게 좋아,음악
여러 클라리넷로 연주하면서 음악을 배우는게 좋아,음악
여러 색소폰로 연주하면서 음악을 배우는게 좋아,음악
여러 트럼펫로 연주하면서 음악을 배우는게 좋아,음악
여러 코넷로 연주하면서 음악을 배우는게 좋아,음악
여러 호른로 연주하면서 음악을 배우는게 좋아,음악
여러 트롬본로 연주하면서 음악을 배우는게 좋아,음악
여러 튜바로 연주하면서 음악을 배우는게 좋아,음악
여러 오르간로 연주하면서 음악을 배우는게 좋아,음악
여러 아코디언로 연주하면서 음악을 배우는게 좋아,음악
여러 반도네온로 연주하면서 음악을 배우는게 좋아,음악
여러 백파이프로 연주하면서 음악을 배우는게 좋아,음악
여러 리코더로 연주하면서 음악을 배우는게 좋아,음악
여러 오카리나로 연주하면서 음악을 배우는게 좋아,음악
여러 아울로스로 연주하면서 음악을 배우는게 좋아,음악
여러 팬플루트로 연주하면서 음악을 배우는게 좋아,음악
여러 방향로 연주하면서 음악을 배우는게 좋아,음악
여러 교방고로 연주하면서 음악을 배우는게 좋아,음악
여러 장구로 연주하면서 음악을 배우는게 좋아,음악
여러 북로 연주하면서 음악을 배우는게 좋아,음악
여러 소고로 연주하면서 음악을 배우는게 좋아,음악
여러 징로 연주하면서 음악을 배우는게 좋아,음악
여러 꽹과리로 연주하면서 음악을 배우는게 좋아,음악
여러 박로 연주하면서 음악을 배우는게 좋아,음악
여러 자바라로 연주하면서 음악을 배우는게 좋아,음악
여러 운라로 연주하면서 음악을 배우는게 좋아,음악
여러 대금로 연주하면서 음악을 배우는게 좋아,음악
여러 중금로 연주하면서 음악을 배우는게 좋아,음악
여러 소금로 연주하면서 음악을 배우는게 좋아,음악
여러 피리로 연주하면서 음악을 배우는게 좋아,음악
여러 초적로 연주하면서 음악을 배우는게 좋아,음악
여러 소관자로 연주하면서 음악을 배우는게 좋아,음악
여러 소로 연주하면서 음악을 배우는게 좋아,음악
여러 생황로 연주하면서 음악을 배우는게 좋아,음악
여러 당적로 연주하면서 음악을 배우는게 좋아,음악
여러 퉁소로 연주하면서 음악을 배우는게 좋아,음악
여러 단소로 연주하면서 음악을 배우는게 좋아,음악
여러 태평소로 연주하면서 음악을 배우는게 좋아,음악
여러 나발로 연주하면서 음악을 배우는게 좋아,음악
여러 나각로 연주하면서 음악을 배우는게 좋아,음악
여러 거문고로 연주하면서 음악을 배우는게 좋아,음악
여러 가야금로 연주하면서 음악을 배우는게 좋아,음악
여러 대쟁로 연주하면서 음악을 배우는게 좋아,음악
여러 아쟁로 연주하면서 음악을 배우는게 좋아,음악
여러 비파로 연주하면서 음악을 배우는게 좋아,음악
여러 월금로 연주하면서 음악을 배우는게 좋아,음악
여러 공후로 연주하면서 음악을 배우는게 좋아,음악
여러 해금로 연주하면서 음악을 배우는게 좋아,음악
여러 양금로 연주하면서 음악을 배우는게 좋아,음악
나는 악기 연주를 하는게 좋아,음악
나는 심벌즈 연주를 하는게 좋아,음악
나는 탐탐 연주를 하는게 좋아,음악
나는 캐스터네츠 연주를 하는게 좋아,음악
나는 트라이앵글 연주를 하는게 좋아,음악
나는 종 연주를 하는게 좋아,음악
나는 벨 연주를 하는게 좋아,음악
나는 마라카스 연주를 하는게 좋아,음악
나는 실로폰 연주를 하는게 좋아,음악
나는 철금 연주를 하는게 좋아,음악
나는 첼레스타 연주를 하는게 좋아,음악
나는 북 연주를 하는게 좋아,음악
나는 큰북 연주를 하는게 좋아,음악
나는 작은북 연주를 하는게 좋아,음악
나는 팀파니 연주를 하는게 좋아,음악
나는 탬버린 연주를 하는게 좋아,음악
나는 봉고 연주를 하는게 좋아,음악
나는 콩가 연주를 하는게 좋아,음악
나는 톰톰 연주를 하는게 좋아,음악
나는 바이올린 연주를 하는게 좋아,음악
나는 첼로 연주를 하는게 좋아,음악
나는 비올라 연주를 하는게 좋아,음악
나는 비올 연주를 하는게 좋아,음악
나는 콘트라베이스 연주를 하는게 좋아,음악
나는 류트 연주를 하는게 좋아,음악
나는 만돌린 연주를 하는게 좋아,음악
나는 밴조 연주를 하는게 좋아,음악
나는 우클렐레 연주를 하는게 좋아,음악
나는 치터 연주를 하는게 좋아,음악
나는 발랄라이카 연주를 하는게 좋아,음악
나는 키타라 연주를 하는게 좋아,음악
나는 리라 연주를 하는게 좋아,음악
나는 기타 연주를 하는게 좋아,음악
나는 클라비코드 연주를 하는게 좋아,음악
나는 하프 연주를 하는게 좋아,음악
나는 쳄발로 연주를 하는게 좋아,음악
나는 피아노 연주를 하는게 좋아,음악
나는 플루트 연주를 하는게 좋아,음악
나는 피콜로 연주를 하는게 좋아,음악
나는 오보에 연주를 하는게 좋아,음악
나는 호른 연주를 하는게 좋아,음악
나는 파곳 연주를 하는게 좋아,음악
나는 클라리넷 연주를 하는게 좋아,음악
나는 색소폰 연주를 하는게 좋아,음악
나는 트럼펫 연주를 하는게 좋아,음악
나는 코넷 연주를 하는게 좋아,음악
나는 호른 연주를 하는게 좋아,음악
나는 트롬본 연주를 하는게 좋아,음악
나는 튜바 연주를 하는게 좋아,음악
나는 오르간 연주를 하는게 좋아,음악
나는 아코디언 연주를 하는게 좋아,음악
나는 반도네온 연주를 하는게 좋아,음악
나는 백파이프 연주를 하는게 좋아,음악
나는 리코더 연주를 하는게 좋아,음악
나는 오카리나 연주를 하는게 좋아,음악
나는 아울로스 연주를 하는게 좋아,음악
나는 팬플루트 연주를 하는게 좋아,음악
나는 방향 연주를 하는게 좋아,음악
나는 교방고 연주를 하는게 좋아,음악
나는 장구 연주를 하는게 좋아,음악
나는 북 연주를 하는게 좋아,음악
나는 소고 연주를 하는게 좋아,음악
나는 징 연주를 하는게 좋아,음악
나는 꽹과리 연주를 하는게 좋아,음악
나는 박 연주를 하는게 좋아,음악
나는 자바라 연주를 하는게 좋아,음악
나는 운라 연주를 하는게 좋아,음악
나는 대금 연주를 하는게 좋아,음악
나는 중금 연주를 하는게 좋아,음악
나는 소금 연주를 하는게 좋아,음악
나는 피리 연주를 하는게 좋아,음악
나는 초적 연주를 하는게 좋아,음악
나는 소관자 연주를 하는게 좋아,음악
나는 소 연주를 하는게 좋아,음악
나는 생황 연주를 하는게 좋아,음악
나는 당적 연주를 하는게 좋아,음악
나는 퉁소 연주를 하는게 좋아,음악
나는 단소 연주를 하는게 좋아,음악
나는 태평소 연주를 하는게 좋아,음악
나는 나발 연주를 하는게 좋아,음악
나는 나각 연주를 하는게 좋아,음악
나는 거문고 연주를 하는게 좋아,음악
나는 가야금 연주를 하는게 좋아,음악
나는 대쟁 연주를 하는게 좋아,음악
나는 아쟁 연주를 하는게 좋아,음악
나는 비파 연주를 하는게 좋아,음악
나는 월금 연주를 하는게 좋아,음악
나는 공후 연주를 하는게 좋아,음악
나는 해금 연주를 하는게 좋아,음악
나는 양금 연주를 하는게 좋아,음악
악기 소리 듣는게 좋아,음악
심벌즈 소리 듣는게 좋아,음악
탐탐 소리 듣는게 좋아,음악
캐스터네츠 소리 듣는게 좋아,음악
트라이앵글 소리 듣는게 좋아,음악
종 소리 듣는게 좋아,음악
벨 소리 듣는게 좋아,음악
마라카스 소리 듣는게 좋아,음악
실로폰 소리 듣는게 좋아,음악
철금 소리 듣는게 좋아,음악
첼레스타 소리 듣는게 좋아,음악
북 소리 듣는게 좋아,음악
큰북 소리 듣는게 좋아,음악
작은북 소리 듣는게 좋아,음악
팀파니 소리 듣는게 좋아,음악
탬버린 소리 듣는게 좋아,음악
봉고 소리 듣는게 좋아,음악
콩가 소리 듣는게 좋아,음악
톰톰 소리 듣는게 좋아,음악
바이올린 소리 듣는게 좋아,음악
첼로 소리 듣는게 좋아,음악
비올라 소리 듣는게 좋아,음악
비올 소리 듣는게 좋아,음악
콘트라베이스 소리 듣는게 좋아,음악
류트 소리 듣는게 좋아,음악
만돌린 소리 듣는게 좋아,음악
밴조 소리 듣는게 좋아,음악
우클렐레 소리 듣는게 좋아,음악
치터 소리 듣는게 좋아,음악
발랄라이카 소리 듣는게 좋아,음악
키타라 소리 듣는게 좋아,음악
리라 소리 듣는게 좋아,음악
기타 소리 듣는게 좋아,음악
클라비코드 소리 듣는게 좋아,음악
하프 소리 듣는게 좋아,음악
쳄발로 소리 듣는게 좋아,음악
피아노 소리 듣는게 좋아,음악
플루트 소리 듣는게 좋아,음악
피콜로 소리 듣는게 좋아,음악
오보에 소리 듣는게 좋아,음악
호른 소리 듣는게 좋아,음악
파곳 소리 듣는게 좋아,음악
클라리넷 소리 듣는게 좋아,음악
색소폰 소리 듣는게 좋아,음악
트럼펫 소리 듣는게 좋아,음악
코넷 소리 듣는게 좋아,음악
호른 소리 듣는게 좋아,음악
트롬본 소리 듣는게 좋아,음악
튜바 소리 듣는게 좋아,음악
오르간 소리 듣는게 좋아,음악
아코디언 소리 듣는게 좋아,음악
반도네온 소리 듣는게 좋아,음악
백파이프 소리 듣는게 좋아,음악
리코더 소리 듣는게 좋아,음악
오카리나 소리 듣는게 좋아,음악
아울로스 소리 듣는게 좋아,음악
팬플루트 소리 듣는게 좋아,음악
방향 소리 듣는게 좋아,음악
교방고 소리 듣는게 좋아,음악
장구 소리 듣는게 좋아,음악
북 소리 듣는게 좋아,음악
소고 소리 듣는게 좋아,음악
징 소리 듣는게 좋아,음악
꽹과리 소리 듣는게 좋아,음악
박 소리 듣는게 좋아,음악
자바라 소리 듣는게 좋아,음악
운라 소리 듣는게 좋아,음악
대금 소리 듣는게 좋아,음악
중금 소리 듣는게 좋아,음악
소금 소리 듣는게 좋아,음악
피리 소리 듣는게 좋아,음악
초적 소리 듣는게 좋아,음악
소관자 소리 듣는게 좋아,음악
소 소리 듣는게 좋아,음악
생황 소리 듣는게 좋아,음악
당적 소리 듣는게 좋아,음악
퉁소 소리 듣는게 좋아,음악
단소 소리 듣는게 좋아,음악
태평소 소리 듣는게 좋아,음악
나발 소리 듣는게 좋아,음악
나각 소리 듣는게 좋아,음악
거문고 소리 듣는게 좋아,음악
가야금 소리 듣는게 좋아,음악
대쟁 소리 듣는게 좋아,음악
아쟁 소리 듣는게 좋아,음악
비파 소리 듣는게 좋아,음악
월금 소리 듣는게 좋아,음악
공후 소리 듣는게 좋아,음악
해금 소리 듣는게 좋아,음악
양금 소리 듣는게 좋아,음악
악기를 배우는게 좋아,음악
심벌즈를 배우는게 좋아,음악
탐탐를 배우는게 좋아,음악
캐스터네츠를 배우는게 좋아,음악
트라이앵글를 배우는게 좋아,음악
종를 배우는게 좋아,음악
벨를 배우는게 좋아,음악
마라카스를 배우는게 좋아,음악
실로폰를 배우는게 좋아,음악
철금를 배우는게 좋아,음악
첼레스타를 배우는게 좋아,음악
북를 배우는게 좋아,음악
큰북를 배우는게 좋아,음악
작은북를 배우는게 좋아,음악
팀파니를 배우는게 좋아,음악
탬버린를 배우는게 좋아,음악
봉고를 배우는게 좋아,음악
콩가를 배우는게 좋아,음악
톰톰를 배우는게 좋아,음악
바이올린를 배우는게 좋아,음악
첼로를 배우는게 좋아,음악
비올라를 배우는게 좋아,음악
비올를 배우는게 좋아,음악
콘트라베이스를 배우는게 좋아,음악
류트를 배우는게 좋아,음악
만돌린를 배우는게 좋아,음악
밴조를 배우는게 좋아,음악
우클렐레를 배우는게 좋아,음악
치터를 배우는게 좋아,음악
발랄라이카를 배우는게 좋아,음악
키타라를 배우는게 좋아,음악
리라를 배우는게 좋아,음악
기타를 배우는게 좋아,음악
클라비코드를 배우는게 좋아,음악
하프를 배우는게 좋아,음악
쳄발로를 배우는게 좋아,음악
피아노를 배우는게 좋아,음악
플루트를 배우는게 좋아,음악
피콜로를 배우는게 좋아,음악
오보에를 배우는게 좋아,음악
호른를 배우는게 좋아,음악
파곳를 배우는게 좋아,음악
클라리넷를 배우는게 좋아,음악
색소폰를 배우는게 좋아,음악
트럼펫를 배우는게 좋아,음악
코넷를 배우는게 좋아,음악
호른를 배우는게 좋아,음악
트롬본를 배우는게 좋아,음악
튜바를 배우는게 좋아,음악
오르간를 배우는게 좋아,음악
아코디언를 배우는게 좋아,음악
반도네온를 배우는게 좋아,음악
백파이프를 배우는게 좋아,음악
리코더를 배우는게 좋아,음악
오카리나를 배우는게 좋아,음악
아울로스를 배우는게 좋아,음악
팬플루트를 배우는게 좋아,음악
방향를 배우는게 좋아,음악
교방고를 배우는게 좋아,음악
장구를 배우는게 좋아,음악
북를 배우는게 좋아,음악
소고를 배우는게 좋아,음악
징를 배우는게 좋아,음악
꽹과리를 배우는게 좋아,음악
박를 배우는게 좋아,음악
자바라를 배우는게 좋아,음악
운라를 배우는게 좋아,음악
대금를 배우는게 좋아,음악
중금를 배우는게 좋아,음악
소금를 배우는게 좋아,음악
피리를 배우는게 좋아,음악
초적를 배우는게 좋아,음악
소관자를 배우는게 좋아,음악
소를 배우는게 좋아,음악
생황를 배우는게 좋아,음악
당적를 배우는게 좋아,음악
퉁소를 배우는게 좋아,음악
단소를 배우는게 좋아,음악
태평소를 배우는게 좋아,음악
나발를 배우는게 좋아,음악
나각를 배우는게 좋아,음악
거문고를 배우는게 좋아,음악
가야금를 배우는게 좋아,음악
대쟁를 배우는게 좋아,음악
아쟁를 배우는게 좋아,음악
비파를 배우는게 좋아,음악
월금를 배우는게 좋아,음악
공후를 배우는게 좋아,음악
해금를 배우는게 좋아,음악
양금를 배우는게 좋아,음악
악기를 연주하는게 좋아,음악
심벌즈를 연주하는게 좋아,음악
탐탐를 연주하는게 좋아,음악
캐스터네츠를 연주하는게 좋아,음악
트라이앵글를 연주하는게 좋아,음악
종를 연주하는게 좋아,음악
벨를 연주하는게 좋아,음악
마라카스를 연주하는게 좋아,음악
실로폰를 연주하는게 좋아,음악
철금를 연주하는게 좋아,음악
첼레스타를 연주하는게 좋아,음악
북를 연주하는게 좋아,음악
큰북를 연주하는게 좋아,음악
작은북를 연주하는게 좋아,음악
팀파니를 연주하는게 좋아,음악
탬버린를 연주하는게 좋아,음악
봉고를 연주하는게 좋아,음악
콩가를 연주하는게 좋아,음악
톰톰를 연주하는게 좋아,음악
바이올린를 연주하는게 좋아,음악
첼로를 연주하는게 좋아,음악
비올라를 연주하는게 좋아,음악
비올를 연주하는게 좋아,음악
콘트라베이스를 연주하는게 좋아,음악
류트를 연주하는게 좋아,음악
만돌린를 연주하는게 좋아,음악
밴조를 연주하는게 좋아,음악
우클렐레를 연주하는게 좋아,음악
치터를 연주하는게 좋아,음악
발랄라이카를 연주하는게 좋아,음악
키타라를 연주하는게 좋아,음악
리라를 연주하는게 좋아,음악
기타를 연주하는게 좋아,음악
클라비코드를 연주하는게 좋아,음악
하프를 연주하는게 좋아,음악
쳄발로를 연주하는게 좋아,음악
피아노를 연주하는게 좋아,음악
플루트를 연주하는게 좋아,음악
피콜로를 연주하는게 좋아,음악
오보에를 연주하는게 좋아,음악
호른를 연주하는게 좋아,음악
파곳를 연주하는게 좋아,음악
클라리넷를 연주하는게 좋아,음악
색소폰를 연주하는게 좋아,음악
트럼펫를 연주하는게 좋아,음악
코넷를 연주하는게 좋아,음악
호른를 연주하는게 좋아,음악
트롬본를 연주하는게 좋아,음악
튜바를 연주하는게 좋아,음악
오르간를 연주하는게 좋아,음악
아코디언를 연주하는게 좋아,음악
반도네온를 연주하는게 좋아,음악
백파이프를 연주하는게 좋아,음악
리코더를 연주하는게 좋아,음악
오카리나를 연주하는게 좋아,음악
아울로스를 연주하는게 좋아,음악
팬플루트를 연주하는게 좋아,음악
방향를 연주하는게 좋아,음악
교방고를 연주하는게 좋아,음악
장구를 연주하는게 좋아,음악
북를 연주하는게 좋아,음악
소고를 연주하는게 좋아,음악
징를 연주하는게 좋아,음악
꽹과리를 연주하는게 좋아,음악
박를 연주하는게 좋아,음악
자바라를 연주하는게 좋아,음악
운라를 연주하는게 좋아,음악
대금를 연주하는게 좋아,음악
중금를 연주하는게 좋아,음악
소금를 연주하는게 좋아,음악
피리를 연주하는게 좋아,음악
초적를 연주하는게 좋아,음악
소관자를 연주하는게 좋아,음악
소를 연주하는게 좋아,음악
생황를 연주하는게 좋아,음악
당적를 연주하는게 좋아,음악
퉁소를 연주하는게 좋아,음악
단소를 연주하는게 좋아,음악
태평소를 연주하는게 좋아,음악
나발를 연주하는게 좋아,음악
나각를 연주하는게 좋아,음악
거문고를 연주하는게 좋아,음악
가야금를 연주하는게 좋아,음악
대쟁를 연주하는게 좋아,음악
아쟁를 연주하는게 좋아,음악
비파를 연주하는게 좋아,음악
월금를 연주하는게 좋아,음악
공후를 연주하는게 좋아,음악
해금를 연주하는게 좋아,음악
양금를 연주하는게 좋아,음악
노래 들으면서 춤추는거 잘해,음악
노래 들으면서 춤추는게 신나,음악
노래 들으면서 춤추는게 즐거워,음악
노래 부르면서 있는거 잘해,음악
노래 부르면서 있는게 신나,음악
노래 부르면서 있는게 즐거워,음악
무슨 노래인지 맞추기하는거 잘해,음악
무슨 노래인지 맞추기하는게 신나,음악
무슨 노래인지 맞추기하는게 즐거워,음악
노래가 뭔지 알아 맞추기하는거 잘해,음악
노래가 뭔지 알아 맞추기하는게 신나,음악
노래가 뭔지 알아 맞추기하는게 즐거워,음악
무슨 소리인지 알아맞히기 놀이하는거 잘해,음악
무슨 소리인지 알아맞히기 놀이하는게 신나,음악
무슨 소리인지 알아맞히기 놀이하는게 즐거워,음악
북치고 난타하면서 소리내면서 노는거 잘해,음악
북치고 난타하면서 소리내면서 노는게 신나,음악
북치고 난타하면서 소리내면서 노는게 즐거워,음악
손으로 소리 내면서 음악 들으면서 노는거 잘해,음악
손으로 소리 내면서 음악 들으면서 노는게 신나,음악
손으로 소리 내면서 음악 들으면서 노는게 즐거워,음악
음악 소리가 어떻게 나는지 배우는거 잘해,음악
음악 소리가 어떻게 나는지 배우는게 신나,음악
음악 소리가 어떻게 나는지 배우는게 즐거워,음악
노래 들으면서 음악 들으면서 노는거 잘해,음악
노래 들으면서 음악 들으면서 노는게 신나,음악
노래 들으면서 음악 들으면서 노는게 즐거워,음악
목소리로 노래 따라 부르면서 있는거 잘해,음악
목소리로 노래 따라 부르면서 있는게 신나,음악
목소리로 노래 따라 부르면서 있는게 즐거워,음악
음악 들으면서 춤추는거 잘해,음악
음악 들으면서 춤추는게 신나,음악
음악 들으면서 춤추는게 즐거워,음악
손뼉 치면서 노래 부르기하는거 잘해,음악
손뼉 치면서 노래 부르기하는게 신나,음악
손뼉 치면서 노래 부르기하는게 즐거워,음악
새로운 노래 배우는거 잘해,음악
새로운 노래 배우는게 신나,음악
새로운 노래 배우는게 즐거워,음악
동요의 제목을 맞히게 하는거 잘해,음악
동요의 제목을 맞히게 하는게 신나,음악
동요의 제목을 맞히게 하는게 즐거워,음악
우리 주변에서 어떤 소리가 나는지 듣는거 잘해,음악
우리 주변에서 어떤 소리가 나는지 듣는게 신나,음악
우리 주변에서 어떤 소리가 나는지 듣는게 즐거워,음악
어떤 소리가 나는지 생각하면서 흉내내는거 잘해,음악
어떤 소리가 나는지 생각하면서 흉내내는게 신나,음악
어떤 소리가 나는지 생각하면서 흉내내는게 즐거워,음악
동물이 무슨 소리를 내는지 흉내내는거 잘해,음악
동물이 무슨 소리를 내는지 흉내내는게 신나,음악
동물이 무슨 소리를 내는지 흉내내는게 즐거워,음악
동물 울음 소리가 어떤지 흉내내는지 맞추는거 잘해,음악
동물 울음 소리가 어떤지 흉내내는지 맞추는게 신나,음악
동물 울음 소리가 어떤지 흉내내는지 맞추는게 즐거워,음악
동물이 어떻게 우는지 따라하는거 잘해,음악
동물이 어떻게 우는지 따라하는게 신나,음악
동물이 어떻게 우는지 따라하는게 즐거워,음악
음악을 감상하는거 잘해,음악
음악을 감상하는게 신나,음악
음악을 감상하는게 즐거워,음악
음악을 작곡하고 연주하는거 잘해,음악
음악을 작곡하고 연주하는게 신나,음악
음악을 작곡하고 연주하는게 즐거워,음악
노래 부르는거 잘해,음악
노래 부르는게 신나,음악
노래 부르는게 즐거워,음악
곰 세 마리 노래를 부르는거 잘해,음악
곰 세 마리 노래를 부르는게 신나,음악
곰 세 마리 노래를 부르는게 즐거워,음악
악어떼 노래를 부르는거 잘해,음악
악어떼 노래를 부르는게 신나,음악
악어떼 노래를 부르는게 즐거워,음악
그대로 멈춰라 노래를 부르는거 잘해,음악
그대로 멈춰라 노래를 부르는게 신나,음악
그대로 멈춰라 노래를 부르는게 즐거워,음악
머리 어깨 무릅 발 노래를 부르는거 잘해,음악
머리 어깨 무릅 발 노래를 부르는게 신나,음악
머리 어깨 무릅 발 노래를 부르는게 즐거워,음악
비행기 노래를 부르는거 잘해,음악
비행기 노래를 부르는게 신나,음악
비행기 노래를 부르는게 즐거워,음악
핑크 퐁 노래를 부르는거 잘해,음악
핑크 퐁 노래를 부르는게 신나,음악
핑크 퐁 노래를 부르는게 즐거워,음악
둥글게 둥글게 노래를 부르는거 잘해,음악
둥글게 둥글게 노래를 부르는게 신나,음악
둥글게 둥글게 노래를 부르는게 즐거워,음악
당근 송 노래를 부르는거 잘해,음악
당근 송 노래를 부르는게 신나,음악
당근 송 노래를 부르는게 즐거워,음악
숫자 송 노래를 부르는거 잘해,음악
숫자 송 노래를 부르는게 신나,음악
숫자 송 노래를 부르는게 즐거워,음악
뽀뽀뽀 노래를 부르는거 잘해,음악
뽀뽀뽀 노래를 부르는게 신나,음악
뽀뽀뽀 노래를 부르는게 즐거워,음악
신데렐라 노래를 부르는거 잘해,음악
신데렐라 노래를 부르는게 신나,음악
신데렐라 노래를 부르는게 즐거워,음악
신나게 노래를 부르는거 잘해,음악
신나게 노래를 부르는게 신나,음악
신나게 노래를 부르는게 즐거워,음악
기분 좋을 때 노래를 흥어거리는거 잘해,음악
기분 좋을 때 노래를 흥어거리는게 신나,음악
기분 좋을 때 노래를 흥어거리는게 즐거워,음악
"엄마, 앞에 앞에서 노래를 부르는거 잘해",음악
"엄마, 앞에 앞에서 노래를 부르는게 신나",음악
"엄마, 앞에 앞에서 노래를 부르는게 즐거워",음악
친구들과 합창을 하는거 잘해,음악
친구들과 합창을 하는게 신나,음악
친구들과 합창을 하는게 즐거워,음악
다 같이 노래 부르는거 잘해,음악
다 같이 노래 부르는게 신나,음악
다 같이 노래 부르는게 즐거워,음악
선생님을 따라 노래를 배워보는거 잘해,음악
선생님을 따라 노래를 배워보는게 신나,음악
선생님을 따라 노래를 배워보는게 즐거워,음악
피아노 반주에 맞춰 노래를 부르는거 잘해,음악
피아노 반주에 맞춰 노래를 부르는게 신나,음악
피아노 반주에 맞춰 노래를 부르는게 즐거워,음악
마이크를 들고 노래를 부르는거 잘해,음악
마이크를 들고 노래를 부르는게 신나,음악
마이크를 들고 노래를 부르는게 즐거워,음악
새처럼 노래를 불러보는거 잘해,음악
새처럼 노래를 불러보는게 신나,음악
새처럼 노래를 불러보는게 즐거워,음악
칭찬 받으면 노래하고 하는거 잘해,음악
칭찬 받으면 노래하고 하는게 신나,음악
칭찬 받으면 노래하고 하는게 즐거워,음악
동생에게 노래를 가르쳐 주는거 잘해,음악
동생에게 노래를 가르쳐 주는게 신나,음악
동생에게 노래를 가르쳐 주는게 즐거워,음악
TV에서 가수를 따라 노래를 부르는거 잘해,음악
TV에서 가수를 따라 노래를 부르는게 신나,음악
TV에서 가수를 따라 노래를 부르는게 즐거워,음악
노래를 불러서 화를 안내게 하는거 잘해,음악
노래를 불러서 화를 안내게 하는게 신나,음악
노래를 불러서 화를 안내게 하는게 즐거워,음악
아기에게 자장가를 불러주는거 잘해,음악
아기에게 자장가를 불러주는게 신나,음악
아기에게 자장가를 불러주는게 즐거워,음악
가수처럼 노래를 잘 부르고싶은거 잘해,음악
가수처럼 노래를 잘 부르고싶은게 신나,음악
가수처럼 노래를 잘 부르고싶은게 즐거워,음악
음악 시간에 공부하는거 잘해,음악
